"E10.5"	"E11.5"	"E12.5"	"E13.5"	"E14.5"	"E15.5"	"E16.5"
"Glul"	-0.0648590929414574	-0.222918752472488	-0.0361587092793059	-0.0909947852260764	-0.0416767592848082	0.0421616929298381	-0.0526490189688538
"Cdh2"	-0.111036634422387	-0.283569310484406	-0.34612311846854	-0.27254957335289	-0.266388507774472	-0.219288791035439	-0.10961201675083
"Insr"	-0.338422415156131	-0.316849926659643	-0.251130790696283	-0.138270291611875	-0.0859042792614488	-0.114737452310841	-0.0848126614911422
"Ifngr1"	-0.0422131490804336	-0.159387187483548	-0.292250062353249	-0.230336136990864	-0.254891311829565	-0.177238397708097	-0.217845116662133
"Thbd"	0.305032365849808	0.125078895312001	0.10296845127775	-0.266640623240267	-0.269957140758994	-0.148239401797497	-0.446142665129372
"Rel"	0.32668239895445	0.333014559381589	0.408926558741101	0.448538538068792	0.490734490276392	0.522588143494435	0.488633635904549
"Bpgm"	-0.0474011446777034	0.273128559660414	1.15099360137276	1.08513804292674	1.28122397800844	1.39918937055056	1.1274497831958
"Prph"	0.0541121142685661	0.180630422425246	1.01053547569932	0.743413324801161	1.20732218139858	2.06189222127	2.06850732784162
"Cd44"	-0.348752712258328	-0.610252979119416	-0.549864869561286	-0.427651358571509	-0.554536108414027	-0.862069123984266	-0.978285996813121
"Sptb"	-0.378432302716192	-0.321559864598424	-0.245046372619488	-0.468625629022387	-0.355507484259931	-0.0711329356802395	0.0357158558645558
"Nme1"	0.833321540139465	1.2227084524072	1.55309890382879	1.64946722439826	1.62941302876134	1.65283432740018	1.60623120073353
"B4galt1"	-0.417041517321518	-0.530007616275402	-0.772973787060501	-0.747672014999125	-0.728820058972051	-0.966746613845359	-1.38390304267619
"Gstm2"	0.571223843591699	0.98294516750834	1.58320446965872	1.7657493285793	1.77528003138446	2.03829033611859	2.25156287098641
"Tcf3"	-0.146288904098355	-0.281209619984175	-0.329774671142552	-0.524514813103934	-0.840231807610344	-1.06463402816821	-1.22953401585193
"Hist1h1c"	0.464481654755335	0.666739850205474	0.790540262675059	0.657010755720897	0.684092893868119	0.598624890657721	0.687369169767148
"Atp6v0a2"	-0.299130477802613	-0.322638768038967	-0.384804837235489	-0.741744638838114	-0.641515052928916	-0.628045053918257	-0.516476160478231
"Ca3"	0.845604850440786	1.30881442394636	1.98942267674782	1.97422445351991	1.51127882380964	1.10014121782185	0.583684374793258
"Lgals1"	1.51644672310749	2.18442540884846	2.52292719521728	2.79198114453922	2.87105440352325	3.0415316251492	2.97614242963502
"Prkce"	0.237594854138422	0.224720070383803	0.252657814963918	0.13435335047911	0.0750605862161464	0.00805955357862587	-0.0926480796489848
"Lgals3"	-0.150499080979763	0.0218691073876975	0.0130903715736359	-0.135018263074251	0.580494958987213	0.750326862089683	0.73894169030871
"Ldhb"	0.723469099432702	1.52234277906452	2.11407747847381	2.54179165127007	2.92680370208578	3.21962903032735	3.47808855704708
"Srp14"	0.368591590508238	0.21952696625528	0.181561358228841	0.0224117559457362	-0.0609460632189851	-0.11851209067099	-0.1056371378907
"Cnp"	0.525891278024545	0.713958855563138	0.927929128416089	0.901052891308659	0.980053684782863	0.883255339294642	0.773825455329725
"Mmut"	0.433241841266824	0.726733591173492	0.752729633836942	0.870680217554206	0.890230266867253	0.946184539136137	1.08827542656391
"Enpep"	0.0170487194274038	0.153898892972624	0.430197576381598	0.654133217487537	0.749065443917232	0.733448314481482	0.616630015919952
"Ass1"	0.178233805862892	0.548097051075839	0.985421771887449	0.816407297425215	0.561287680696953	0.419066545119801	0.147068177642311
"Sptan1"	0.0649213543393294	0.0959492330658875	0.115909839714121	0.147249658195967	0.204029159422138	0.252158249026472	0.286956317040136
"Ctsa"	-0.161114708319388	-0.107968543592587	-0.13781775917635	-0.170472668891254	-0.131187992136415	-0.258919043700995	-0.506675515811786
"Gapdh"	0.619833273828494	0.951178894059456	1.41859900109702	1.56409937906986	1.69688486440425	1.74830025305611	1.83345105031768
"Atf2"	0.049917835006827	-0.199240645654086	0.0951028456744929	-0.292459113567407	-0.163650795094451	-0.320599214924904	-0.238261091187915
"Zfx"	0.0499823697296478	0.120108994964415	0.256099969683934	0.123470048472804	0.282563620056553	0.440787352603678	0.478026175519464
"Lamp2"	0.043318113790292	0.0727437906778761	-0.021095701108603	0.168994647003611	0.13090903883052	0.00679371230928894	-0.176081808869188
"Hmga1"	-0.898287761218985	-0.845480517793266	-1.43802170878479	-1.79023767962394	-1.9930870400243	-1.94276453715085	-2.10551691660181
"Zfp37"	-0.447639199073926	-0.483099544044812	-0.220274369357831	-0.391324581761854	-0.39807183753425	-0.492014826817286	-0.5862641277851
"Hspa2"	0.680769236781089	0.860820831569661	0.972964201104698	1.03311255313813	0.999563916445545	1.0063562910273	1.01689351889568
"Eno1"	0.945079421128163	1.18966105265311	1.44589829356179	1.52682597127917	1.53806498049834	1.49959149140287	1.477588166043
"Eno2"	1.61567807981161	1.78944748361292	2.39645441719441	2.57388820165576	2.78412028965518	3.04916062385872	3.46049289253827
"Ptbp1"	-0.236843378581121	-0.161128246703804	-0.240480805875055	-0.297191175623148	-0.371225855414501	-0.491371413840845	-0.702898504545956
"Ap2a1"	-0.0827576698284354	-0.0747388002547886	-0.194796678711356	-0.213412878041538	-0.286884199459703	-0.331313093507717	-0.452750392988282
"Ap2a2"	-0.111530615565048	-0.13209205196026	-0.211566686491047	-0.200994726146067	-0.206971408918303	-0.22244796800884	-0.311832289223002
"Gba"	-0.13519387006551	-0.204334844652653	-0.339769798156446	-0.436271275112869	-0.524520131046891	-0.579610478989778	-0.732846440356255
"Selenbp1"	0.308030101432855	1.02814427314045	1.81374318898929	2.12070499540514	2.40021587566023	2.79448608557417	2.99029678864292
"Cox7c"	1.3321008505764	2.56399926994314	1.28867178082832	1.6872022584579	2.20184656375396	2.10525171345506	2.45675039367902
"Hk1"	0.277804353474526	0.393486723698572	0.24558409695809	0.311454516854258	0.261065255085576	0.265203869084342	0.38019385586259
"Ppia"	1.31701112519518	1.54021458380426	1.94939568628168	1.99228899958608	2.02989776233842	2.03050969605755	2.08348673926963
"Tpi1"	0.891767154549424	1.37227188798057	1.86758315971067	2.15925508982983	2.34833084761825	2.48085056832221	2.50138103372305
"Slc2a1"	0.0971841835565321	-0.349449732017096	-0.903157917478381	-1.23055219383322	-1.58609059711033	-1.92067680101558	-2.21438322128306
"Pcna"	0.231401126729935	0.174098380147647	0.329772500060528	0.279607527890079	0.216506400978279	0.0811307029518034	-0.0552506697432662
"Ptpra"	0.0877729760729657	0.107616542674783	0.042431435875848	0.25487244123855	0.147592021549769	0.134986911518435	-0.0218949129816437
"Mthfd2"	0.163252131276455	-0.0313573904926798	-0.372933514348222	-0.641049998364434	-0.838783222943686	-1.10357947308102	-1.11554449837201
"Ctsd"	0.0668382593620542	0.301488899700747	0.307958824181505	0.44746246432139	0.469982224705426	0.468485860580888	0.362828072890874
"Cyr61"	-0.268041613800188	-1.10227511283096	-0.489358624190283	-0.921414266363605	-1.01692730042007	-0.929938563434115	-0.550070582532197
"Bsg"	-0.300824221524696	-0.557257351515567	-0.745069301509496	-0.723996102788746	-0.761120494687404	-0.941803971409879	-0.943450204971736
"Hmgn1"	-0.731712724100472	-0.318488375219115	-0.564334690452803	-0.725317921578188	-0.881683276478963	-0.903599086704563	-0.922957615273759
"Rps6ka1"	0.025097822122536	-0.0662090783863611	-0.0964384847674928	-0.256242329683925	-0.314026437370405	-0.342421499351573	-0.531107435687616
"Rps6ka3"	0.423735568360534	0.719845538247213	0.947914330890669	1.05283901891044	1.14141536815816	1.12065162097129	1.00614057069097
"Cfl1"	0.724698686885127	0.898522761278269	1.04961799320249	1.16653162364045	1.11426363946537	1.03614652058978	0.980706016666737
"Phka1"	0.321657524748346	0.460888023631341	0.584194460690711	0.671627450017432	0.728841282587528	0.798363136538928	0.810935479050027
"Gnao1"	-0.223707549073286	-0.205586043816798	-0.133670556118609	-0.207676832141917	-0.158334655253075	-0.133577616085596	-0.233627205388743
"Fasn"	0.0686266680081253	0.0806153901734667	0.0222100000295882	-0.0217840691378193	-0.124276442730025	-0.216800355044874	-0.418922967126605
"Tnnc1"	0.597062067437626	0.988211377888415	0.583798298967874	0.735346174249948	0.738884028083138	0.720961006558056	1.01699653526307
"Lama1"	-0.166707725784143	-0.163387272592139	-0.211689426957328	-0.452022816587569	-0.808692862468376	-1.0061572049947	-1.29305826510876
"Gstp1"	1.19393436238549	1.90532943641955	2.43885636364461	2.61613119618038	2.691178080087	2.8164237550446	2.83452746345477
"F2"	0.352817797231673	0.690258687098588	1.18504540528544	1.28632964384065	1.49110857228155	1.73093697617636	1.64448557247353
"Rpl13a"	-0.0258201457166791	-0.0544833703404564	-0.308494993795197	-0.397344832502394	-0.42724600440436	-0.510446881972079	-0.526231646345284
"Mpv17"	0.15101776402696	0.178433147768878	0.311039200348919	0.327119606293682	0.496496933489698	0.627311414703328	0.749564662882449
"Serpinh1"	0.0664777187180903	0.146291784353156	0.00214916254696362	-0.00618515768123018	-0.094779222222602	-0.262419051637725	-0.305410230686071
"Nelfe"	-0.222443600683643	-0.242336248752224	-0.30928396482447	-0.387171697433988	-0.421631407082572	-0.497622430315179	-0.574691647047501
"Cox5b"	0.240565317385922	0.98064684030183	0.642378710997541	0.909749769458244	1.26172902503696	1.63128635357521	1.81420915707275
"Cox4i1"	0.0099909512312415	0.0918751351976219	0.246086309381059	0.556083417096865	0.618189561255811	0.705123627432894	0.84410111067395
"Lsp1"	-0.196059267965261	-0.441972030531641	-0.220528664208661	3.34337931100492e-05	0.147598325687735	0.227815331564599	-0.119875470410495
"Hspa5"	0.0849459229028682	0.0640958681274384	-0.117460642342245	-0.188801022885784	-0.305335276395745	-0.416855788227224	-0.525194693850839
"Hexb"	0.126797007427975	0.334252692559467	0.31545660562843	0.250606972718167	0.280281731869959	0.248497380671711	0.103302766361224
"Prdx3"	-0.0259377423037428	0.25773056309902	0.286421725963958	0.348792121777795	0.491007591067561	0.497222014987805	0.63086908124264
"Vim"	0.419880211381244	0.489100194301855	0.538542653253813	0.587764496123604	0.605062598437733	0.588707952671577	0.480649445991396
"Map2"	0.295378644058935	0.599937509191985	0.872331189012083	0.939189006685549	0.713193049077116	0.831813512643638	0.617583108534024
"Prkca"	0.0977734702537703	0.23617750198558	0.375171211990018	0.40874519004204	0.485810006580028	0.446563440099801	0.52761091966984
"Fcer1g"	0.235280634950495	0.465579412350607	1.33882413350443	1.22228437864311	1.34240124253881	1.25329908664342	1.23002894516035
"Prim1"	0.0916192000815101	-0.064840204207929	0.117587046063015	-0.0271392378228796	-0.215067397026122	-0.325842098222701	-0.299248794268529
"Plg"	0.286702153656545	0.336997455436126	0.550495403361687	0.681372075580743	0.797745475091926	1.12606720423691	1.30593186365602
"Tpm3"	0.626545836925768	0.882532189766849	1.07801013907532	1.04925383209765	1.03076053236415	1.10923420276585	0.961825796505341
"Ubl4a"	-0.0538015668783665	-0.197754492826341	0.000635352115779142	-0.180355308078227	-0.173866149338586	-0.180958693404047	-0.2466123880826
"C2"	0.384322385045088	0.723691057575593	1.37140868012583	1.52250706727516	1.71730490730137	1.74734849628226	1.87159739656843
"Gna11"	-0.106260674238843	-0.180156013327078	-0.304274630056064	-0.291190672424669	-0.361542255405421	-0.356708814008137	-0.427388960752985
"Gnaq"	-0.098587957026723	-0.113009045202261	-0.255912499234586	-0.19918905551522	-0.262816628113281	-0.241595213424731	-0.316533226253981
"Akr1b7"	0.872518128361687	1.59049069485967	1.88038908673217	2.16176542014404	2.26152996305919	2.39306037449925	2.52318198409679
"Cst3"	-0.224397985423582	-0.219165117878116	-0.390194957266008	-0.240853858985851	-0.431251446127877	-0.481369908309251	-0.608070248652357
"Eno3"	0.651912365908835	1.05682000092643	1.40000560722168	1.75112699612305	1.98607142308578	2.22481637595474	2.53629130147257
"Gc"	-0.519984938698311	-0.244091637940361	1.0088299516946	1.40086400319987	1.45598672515254	1.70365813700025	1.76784146765525
"Lmnb2"	-0.383130765473943	-0.459118466813582	-0.542319385772473	-0.577367368848087	-0.606865481720227	-0.653029438824856	-0.746822197692303
"Mfge8"	-0.957515457055809	-1.5442930809327	-1.76575701862442	-1.93362136953017	-2.15679671616519	-2.2442979696923	-2.30625394631805
"Tgm2"	0.498752226048744	0.935428004287154	1.07533604275903	1.36743328165091	1.42858512809328	1.45309613259049	1.44703874069868
"Emb"	-0.770567878827414	-1.27336999528289	-1.53761652341421	-1.83501136883273	-2.08363136737682	-2.31245160359233	-2.41613082846199
"Fech"	0.0521192378639803	0.287925790891016	0.538013019561333	0.179990573553923	0.221544385343915	0.229324036107215	0.139571021777407
"Myd88"	0.154787950151533	0.311363907974901	0.620663275486137	0.574424820606858	0.655414973057088	0.698361119163671	0.607984362612402
"Ptgs1"	0.327376337591046	0.629131723304345	1.06470765885605	1.25441050581361	1.32475164352299	1.34532837367263	1.30300567543572
"Clk1"	0.336047122054955	0.0442603957063845	0.118723442088054	0.0933616095245906	-0.00674682132093807	-0.0156974104391292	-0.0335447016242174
"Serpina1b"	0.393286651708596	0.806667393593035	1.48469568672657	1.78087019455014	2.03919932705475	2.55300753037085	2.82596541295433
"Cbl"	-0.193749457978349	-0.18141740832613	-0.471167647252656	-0.439875554583821	-0.356098114720467	-0.532079937939894	-0.92053463210808
"Wnt5a"	0.0692841404726856	-0.0843581233697535	-0.119593045147482	-0.404227129683754	-0.65092770796538	-0.816913207840535	-1.18460701581012
"Ap1g1"	0.113425813259372	0.0231285782957187	-0.0426137557973725	-0.0346968247017188	-0.0978094295524947	-0.133814138062821	-0.213794601216417
"Hmbs"	0.946097317817298	1.33875282294838	1.79302106087874	1.57412245074275	1.61395714470635	1.72924644489699	1.57134259228351
"Eif3a"	-0.305821498042491	-0.528857500098511	-0.695247461303197	-0.767862625213468	-0.858393283910367	-0.940074575247767	-1.00314507031218
"Furin"	-0.224510251888237	-0.250402115235708	-0.390317390481435	-0.3634579216377	-0.639390574518586	-0.573003130009425	-0.632892768794942
"Cbx3"	0.408889353857226	0.195756286551003	0.607261800749129	0.444336290554496	0.456312210295927	0.345702799045	0.410345194075315
"Gja1"	0.466244656262944	0.543147398298704	0.791011357531502	1.03939472694488	1.20654744534311	1.24029003725992	1.3612036455131
"Mov10"	0.394745814561503	0.552617463383022	0.577109221288506	0.470884080489427	0.338057311978062	0.251726521269941	0.0261435368331391
"Prkch"	0.161869353525995	-0.11024499778525	0.268251950262441	-0.00877117684555273	0.164786110263412	0.0490487997412092	0.28564946829035
"Ggta1"	0.237523762705292	0.0859576151223429	-0.0156349208793998	-0.154224911913614	-0.205342840509266	-0.131836182408	-0.297241354200926
"Bmp7"	-0.391327884978431	-0.58707554841061	-0.839893770700815	-0.976782726441193	-1.41308456160541	-1.53848545599413	-1.77415515862203
"Xrcc6"	0.188541655292347	0.226350179881418	0.348156184731764	0.181758617458154	0.169841166456852	0.171509754806582	0.086707548898918
"Pnp"	0.491394952724459	0.79780264692727	1.12118936034	1.13836453814288	1.08642716087478	1.00685343755211	0.811737843848697
"Pcmt1"	0.671716331805982	0.890333866078755	1.09141114821103	1.35091627007167	1.31469983032078	1.28848046691981	1.26743327876138
"Tsta3"	0.71834691130023	1.03523488948529	1.45019208242012	1.50243192998465	1.52357332829883	1.54013130915386	1.52536946807842
"Nfya"	0.147445928928661	-0.0394801694112807	0.083872042136143	0.138660159954977	-0.0621264496364624	-0.0683517731568379	-0.072631070626926
"Glb1"	0.512341509874716	0.807940255438552	0.961619956966356	1.00971455980724	1.02135544457083	0.981738793892895	0.854826778737973
"Tcea3"	-0.17572501881817	-0.388152407599929	-0.414864009326966	-0.392111727961975	-0.378698281132426	-0.407559391928451	-0.5190708295783
"Irf2"	0.30497486030292	0.383380966276015	0.405293046405202	0.33842189573193	0.412096416585875	0.487155640303424	0.417857981087938
"Cryab"	0.429886753920439	0.952819874453471	1.32075013995898	1.65172043370008	1.97862314579438	2.28045434361319	2.50186486559057
"Zfp36l2"	-0.504259159905143	-0.593979123957254	-0.452746501615328	-0.562778091804905	-0.906774812313722	-0.833140650761523	-1.16658705942883
"Zfp36l1"	-0.100456573230236	-0.0456580120924386	-0.0374639664303125	-0.13230281698101	-0.124590490556564	-0.102157864810707	-0.263781048975599
"Cat"	-0.321550067986269	-0.437327635693272	-0.67705766153248	-0.815483275560744	-0.807342444474756	-0.735998414107627	-0.752246679975379
"Bcat1"	0.205925892142226	0.130814916637355	-0.0353855280921422	-0.55806439543213	-0.827279975212736	-1.01427295247451	-1.45091936326202
"Ppib"	0.36157509457799	0.557025309582048	0.59307565512999	0.614219455906312	0.547008603094856	0.505873739443409	0.515946238248866
"Capg"	1.45819183850258	1.7250532511332	1.74919914598872	1.96975306429442	2.043542311944	2.13716541443255	1.94840059799239
"Gsta4"	0.67763804592353	1.14927107513087	1.52734464506723	1.48493936138236	1.39043120355667	1.36667926897288	1.42436809095042
"Lta4h"	0.566744816200494	1.01779436641356	1.48416607539332	1.71539537720496	1.79326318349433	1.94345635921627	2.02552746469169
"Impdh2"	0.0835974748399977	-0.0579369376024168	-0.298571678516023	-0.377862544104655	-0.518045953826753	-0.563139266481755	-0.754709722397266
"Aldh1a1"	2.3319676426412	2.37900775178149	2.06864506891294	1.68575292936741	1.13641460602992	1.19101751190482	1.31294489189976
"Acp2"	-0.0244970245326215	-0.0751526226538601	0.0899997322791926	0.0653226055888325	0.0488580925371522	-0.062851821408529	-0.173598752139679
"M6pr"	0.129447617559332	-0.139636866528253	-0.260054021974707	-0.279016089397704	-0.277618284614761	-0.341869584621321	-0.496704591873268
"Cdk11b"	-0.119064704199467	-0.299385672379632	-0.444464143865961	-0.574121099523239	-0.644330905752359	-0.739545494711294	-0.784929748033953
"Ccnb1"	-0.422370634020471	-0.832694928102352	-1.04760719158079	-1.1943355617648	-1.31407539211423	-1.52950125815535	-1.67310063697436
"Mcm3"	-0.197878870646807	-0.229892678961058	-0.239626334983271	-0.310826898580551	-0.353453906152076	-0.518982224241686	-0.655544172972341
"Ndn"	-0.052383683634222	-0.271236297912257	-0.397026127388965	-0.324245668263966	-0.558779268070133	-0.771595260893001	-1.02716964205864
"Ccnd1"	0.942622828859669	0.820542113398684	0.820862095777809	0.641036789490585	0.331917892625984	0.338159340438654	0.186179641623447
"Pou2f1"	-0.242227303356557	-0.390874775800498	-0.349250549703914	-0.46072731302003	-0.590647281386442	-0.516065849026887	-0.569396139512513
"Rps2"	0.536972900817034	0.468305621993398	0.177459952999435	0.118856799377262	0.030012851499059	-0.0704634737494274	-0.0754634727961054
"Timp2"	0.296453509750151	0.475609901450749	0.53329019532746	0.481174595037068	0.39665074856088	0.423335447887688	0.241500733231735
"Nfkb1"	0.181897071348491	0.333577539799901	0.343389094984232	0.284483293678907	0.379008024903875	0.435922345539844	0.487777844085979
"Lyn"	-0.194156378318059	-0.446413641826901	-0.398753260961463	-0.50147340416062	-0.469299927541318	-0.424618059177138	-0.385633373053516
"Ubtf"	-0.453477530487952	-0.612169199857796	-0.760554996241542	-0.836750891982728	-0.864833112675409	-0.899863872763497	-1.05689288782862
"Tln1"	0.42856691069953	0.632021680400101	0.83681892686802	0.835845115042982	0.792195085679381	0.788675667480511	0.692313657693823
"Ezr"	0.596305484968386	0.862127980204097	0.989716394544779	1.04096828163755	1.01138436852116	1.1085462705188	1.23970546951617
"Msn"	0.234363870808409	0.314062837067084	0.423376992561245	0.506632283225578	0.540535743403023	0.550166180679938	0.594539172527792
"Rdx"	0.00717566651460189	-0.0118999170396812	-0.110488026212721	-0.245088199972788	-0.372294028767232	-0.508379923252981	-0.566142901280585
"Mgmt"	0.148746126219773	0.0252797181442439	0.254469170597584	-0.018443988317884	-0.0440428564296091	0.0663973572343082	-0.142543949586443
"Ctnna1"	-0.209113154494762	-0.343938126470572	-0.428614085133457	-0.45144235044215	-0.444098103682986	-0.433297762502189	-0.366233665906105
"Fli1"	-0.34825833592256	-0.355272812945996	-0.359789899298764	-0.291371253766956	-0.347033701147074	-0.220935770969724	-0.548605732469694
"Ptma"	0.417649264240492	0.530706511834122	1.97714256161358	1.8578806930734	1.99355455080201	1.76060652783155	1.9859271194099
"U2af2"	-0.136733711627869	-0.204247750842821	-0.319350279321007	-0.333621576242489	-0.418280816172445	-0.514484002733106	-0.624011168896928
"Glud1"	0.0869824008788704	0.24859753916115	0.0741834241440493	0.0941465259126737	0.098730154242368	0.0357352133933801	0.0150675625597465
"Pik3r1"	0.169953928904729	0.257696830720029	0.394818850823697	0.340216065218193	0.349432018194953	0.450313909862285	0.531205640794415
"Psmd7"	0.0129651465016671	0.0599575782116872	-0.011146946700844	-0.0575430113998543	0.00714185206777884	-0.0736716498158643	-0.182395159307287
"Pdgfra"	-0.135247571947769	0.200493866558816	0.481291066817214	0.288827310836517	0.0899872393344836	-0.0260772171850085	-0.168747088972488
"Sars"	0.211099878152925	0.350271297914031	0.406760109895835	0.420198828978517	0.444191705665773	0.383845971421479	0.319179040196914
"Marcks"	0.817891119209772	1.02973119917237	0.90995429647322	0.957947198075889	1.01532118929784	0.860550283472048	0.644158186690113
"Fkbp1a"	0.424470543354548	0.554520357188522	0.744570008040462	0.780467763411156	0.803645541005356	0.729645760964001	0.657074143312443
"Man2a1"	0.114493331501336	0.207704583129232	0.000674760479785874	-0.0781545251078661	-0.175126316449553	-0.161538061872776	-0.240086108409159
"Snrpb"	-0.189656922273002	-0.348194049070155	-0.534604772199039	-0.590982657186	-0.687874430828256	-0.761623057480985	-0.835325722155702
"Tgfb2"	-0.418079728154346	-0.57481122987048	-0.604747539711525	-0.674068688859929	-0.945461195339554	-1.19661868004308	-1.26551041140173
"Cd40"	-0.254903798227655	-0.597644080327001	-0.173374923732407	-0.421184158538352	-0.419938951304211	-0.536291692973716	-0.47983537171385
"Map4"	-0.0289291639048699	0.100964882792923	0.105924169750409	0.149019540545389	0.195721967005991	0.216317800294739	0.136543989077815
"Gna12"	0.2653865043122	0.144426060965582	0.137866871443016	0.00687382969815786	0.0588414846364067	0.0320628715375655	-0.115708811968304
"Gna13"	-0.152922046453867	-0.306146581839357	-0.458074327336369	-0.541165306632518	-0.597014681752754	-0.612142864334743	-0.64557378508092
"Plaa"	0.123648631522933	0.0738398628059613	0.113915975646666	0.097462084136275	0.0484168616593585	-0.0140504397159802	-0.131526791093812
"Xrcc5"	0.0293632797806538	0.0549686052278133	0.193124380085969	0.0517061076786298	0.0387885671612516	0.0212794053409233	-0.110561198959275
"Rpl3"	0.0286766178680082	-0.193770086893736	-0.501312693807922	-0.517027758136706	-0.658938034238947	-0.763712209796758	-0.791608037805673
"H2afx"	-0.387096771122522	-0.253225881136018	-0.395587695915154	-0.4107439569365	-0.468093171179778	-0.562601992340838	-0.601267343893081
"Pdia3"	0.180321682608191	0.317632084664826	0.197156535169679	0.0922334166921388	0.0142976062588467	-0.167853312307539	-0.278346848008297
"Mgat1"	0.0655164799068331	-0.0842036482005746	-0.168029519566812	-0.197517592697885	-0.252296984375722	-0.209069800590481	-0.302522495593493
"Braf"	0.275918902057125	0.0860396068319318	0.288184399437529	0.159084422896214	0.0339823711225193	-0.0202229497176489	-0.0614180126452268
"Mt3"	0.011921829448557	0.0146586619321489	1.03946899839013	1.54330639673882	1.97141749334589	2.3942467683513	2.53728535168298
"Aco1"	0.482080770473583	0.828987158062819	1.08784378345386	1.14930066717833	1.17108098784611	1.31193450821604	1.38176933388788
"Lox"	-0.0796671144467318	-0.213492665705704	-0.202042022961184	-0.108777006509676	-0.107224079392267	0.028049815799335	0.0421671618978507
"Apex1"	0.219644872955836	0.0949866776337771	0.418113932907318	0.346118025084582	0.301376413024364	0.18369519826221	0.214654397292232
"Adh5"	1.05849995360067	1.49087790442353	1.96550331180971	2.11826303287022	2.17967298686066	2.21296603180406	2.22439657662351
"Col2a1"	-0.75295992211786	-1.4168821120648	-2.04579138141354	-2.66048072544282	-3.10059155359867	-3.4587481456145	-3.65140197607822
"Max"	-0.439133671832433	-0.52893185369048	-0.779713085262053	-0.89988415909324	-0.950902890856199	-0.989166539081239	-1.14445922792532
"Adssl1"	0.763394321797239	1.15470766871003	1.34918430518767	1.41982245995232	1.50418924832575	1.62019771239368	1.75445512403412
"Ca8"	0.448766682404822	0.705428851074304	1.03133195388273	1.20588946255596	1.43931557748221	1.51357175738124	1.48136405573511
"Bgn"	0.390237459247796	0.720001947221412	1.09704806658134	1.23073045726774	1.2860935064292	1.52099645645585	1.46172414327489
"Dcn"	0.363187438781484	0.699007699193455	1.08782666783269	1.54752709462749	2.02144505686816	2.57895506830289	2.64924126450726
"Nap1l1"	0.456837580354481	0.396239631397751	0.47383326237912	0.350809445955957	0.327661532550138	0.224687271239681	0.147947416212798
"Atxn10"	0.74536926846033	0.775236230866788	0.873931457877223	0.811440529976547	0.668813149344039	0.528833141115257	0.357134654327453
"Celf1"	-0.325579670699792	-0.505516611264142	-0.812524562090054	-0.954058567001951	-1.06355467570512	-1.06339866367761	-1.08475860465728
"Nckap1"	-0.100384093549618	-0.0810393560961735	-0.0840954209503515	-0.0864616486601015	-0.175133943499478	-0.219705842773028	-0.235033528176629
"Septin4"	-0.594509526267043	-0.63530218686952	-0.442757760535812	-0.472707383919108	-0.199721603792433	-0.0452280039458302	0.185158488793682
"Marcksl1"	-0.23335168719472	0.036587473162907	-0.409207461674946	-0.490300691108182	-0.538108081778638	-0.784244120138624	-0.873990796631404
"Rxra"	0.0343115769901914	0.094209068940831	0.165861950235325	0.130246252326859	0.0137984636734956	-0.036681159131458	-0.13687122253663
"Rxrb"	0.0739004649989869	0.088045841651855	0.242617521670466	0.050005658426775	0.0328630747303151	0.13957153106543	0.138776616261811
"Kif2a"	-0.201973962926136	-0.343932431003399	-0.439041590808543	-0.509096415164002	-0.636495578178963	-0.736372923397667	-0.888093217003298
"Kif3a"	-0.00297963355068731	-0.0274416473566355	-0.0240158400964674	0.0312662451717429	-0.0167165480712441	-0.0872685151952268	-0.0459059475600512
"Grn"	0.216632488764702	0.353446410881034	0.708390780049257	0.754430587475344	0.764804337440076	0.663328577063609	0.66523442293645
"Ptprm"	0.176102550609942	0.0809624880798037	0.278687638651411	0.412253041192733	0.379911109179812	0.344185494679722	0.699129805148171
"Dpp4"	0.388302791279127	0.951588386638004	1.29252964901512	1.65589817796574	1.71445601416872	1.60528537826229	1.55264229753334
"Prkcd"	-0.0732031773053912	-0.0994656141751591	0.0742164074283131	0.175487863835361	0.294441279074714	0.287983957462853	0.241846843791016
"Tbp"	-0.157804198164076	-0.29063920193515	-0.506970193200509	-0.583021400504997	-0.632670641345175	-0.675755126875632	-0.809733578104336
"Ctgf"	0.0507427547685211	0.519894325380481	0.674626204211986	0.797428491327857	0.479604800217047	0.525960643736799	0.612655159361825
"Pabpc1"	-0.313775744870338	-0.577959037268503	-0.773844866180269	-0.844910574137238	-0.976870848162964	-1.0871044740075	-1.12659507386975
"Ptpn6"	0.183470698756214	0.312440353129684	0.332782956051407	0.0609751444287774	0.280644170526788	0.119861316606752	-0.101451687065115
"Gnb4"	-0.266659816769373	-0.295719737831536	-0.343739646851422	-0.372040724434104	-0.450228977459208	-0.303580265948778	-0.421546853461081
"Ftl1"	0.59215832193054	0.901531896611264	1.50411693675552	1.75314182460622	1.95588185785197	1.71850117465856	1.14626520075
"Hexa"	-0.0740378781439262	0.0718892890068652	-0.0555226990161941	-0.0881788983082075	-0.0717893259604168	-0.204649909695018	-0.564950798446887
"Vcam1"	-0.21865176229878	-0.431363990808823	-0.494985362015331	-0.394977190690103	-0.399288070432899	-0.32724917163695	-0.271010560629954
"Nedd8"	0.232756564037768	0.239760732365372	0.881930881810234	0.847888046568034	0.927948081838217	0.921009394101855	1.11034149496877
