"","e9-set3","e9-set5","e9-set6","e12-set2","e12-set3","e12-set5","e12-set6"
"ENSMUSG00000101249",116.086606111639,25.1384203370905,26.7087486793924,197.774673195391,217.171352705237,260.965707259847,71.2858431891011
"ENSMUSG00000073725",892.482347904161,843.2797367624,909.258705041925,876.961843583463,952.286772260573,855.520606062863,971.153889680092
"ENSMUSG00000033569",45.7956336036741,11.4265546986775,12.7737493684051,52.096743183176,68.2263984162469,45.4894352104321,26.8479149673238
"ENSMUSG00000086240",169.337342860097,58.2754289632553,42.9662478755443,52.096743183176,71.1092039831305,82.9982677523673,37.9573970227681
"ENSMUSG00000099492",36.2105009889516,34.2796640960325,30.1924985071393,29.9073896051566,23.0624445350694,39.1049530756346,14.8126427405924
"ENSMUSG00000048874",2568.81554074563,3279.42119852045,3440.78357987129,2967.58485243425,3271.023383224,2957.61134894493,3206.93715333826
"ENSMUSG00000026064",2201.38545718127,1726.55241497017,1881.22490698329,2016.33691208959,2061.20598032182,1923.32524310774,2020.99994391958
"ENSMUSG00000026058",31.950442049075,15.9971765781485,2.32249988516456,29.9073896051566,32.6717964246816,28.7301696065887,24.0705444534627
"ENSMUSG00000026134",985.138629846479,932.406863412085,1020.73869952982,749.6142491357,856.19325336445,743.792168703907,803.58586867714
"ENSMUSG00000103746",25.56035363926,30.8516976864293,23.2249988516456,27.9778805983723,21.1405741571469,10.3747834690459,24.0705444534627
"ENSMUSG00000004768",670.959283030575,725.586223366022,766.424962104305,671.469134360936,655.357798871554,598.545200137264,752.667409256353
"ENSMUSG00000042215",2727.50273625603,3072.60055847438,3367.62483348861,1899.60161717914,1947.8156280244,2039.8420420678,2202.45481749184
"ENSMUSG00000042197",1565.57166040467,1791.68377675263,1724.45616473468,1460.63831813571,1697.01154370552,1454.86386646698,1667.34809848794
"ENSMUSG00000042182",116.086606111639,75.4152610112716,58.062497129114,247.941907371782,221.976028650043,201.90924751297,195.341726141563
"ENSMUSG00000026131",2087.42888053957,4687.17273739751,4977.11725390765,2913.55860024429,4864.25392652171,3464.37961839448,3896.6508309471
"ENSMUSG00000096992",12.78017681963,30.8516976864293,25.5474987368101,18.3303355644508,29.7889908577979,26.3359888060396,21.2931739396016
"ENSMUSG00000101462",13.8451915545992,14.8545211082808,4.64499977032912,30.8721441085488,19.2187037792245,22.3456874717912,12.0352722267314
"ENSMUSG00000102336",53.2507367484583,135.976000914262,110.318744545317,91.6516778222541,128.765315320804,90.9788704208641,110.169030383156
"ENSMUSG00000042111",1462.26523111266,1341.47752162474,1363.3074325916,1143.2340865197,1205.97366214634,1250.56043815346,1081.32292006325
"ENSMUSG00000026127",3004.40656734802,2928.62596927105,3001.83110157519,2137.895979517,2187.08849007574,2282.4523631901,2150.61056789977
"ENSMUSG00000026126",61.7708546282116,51.4194961440488,70.8362464975191,101.299222856176,75.9138799279367,115.718738693204,89.8016466148417
"ENSMUSG00000100280",12.78017681963,17.1398320480163,5.8062497129114,33.7664076187252,13.4530926454571,15.163145070144,11.1094820554443
"ENSMUSG00000026124",57.510795688335,65.1313617824618,104.512494832405,2.89426351017645,2.88280556688367,2.39418080054906,1.85158034257406
"ENSMUSG00000045174",23.4303241693217,12.5692101685453,18.5799990813165,22.1893535780194,10.5702870785735,17.5573258706931,0.925790171287028
"ENSMUSG00000037509",276.903831091983,283.378556527202,321.666234095291,471.764952158761,463.17076107931,508.36438998325,548.993571573207
"ENSMUSG00000104002",47.9256630736125,46.8488742645778,31.3537484497215,45.343461659431,33.6327316136428,35.1146517413862,39.8089773653422
"ENSMUSG00000037503",5754.2746130384,6714.2435409429,6333.45718684375,7720.93029064737,8191.01155070547,7201.69584805156,7630.36259174768
"ENSMUSG00000104358",4.26005893987666,44.5635633248423,37.1599981626329,10.6122995373136,25.945250101953,14.3650848032943,13.8868525693054
"ENSMUSG00000026123",1822.24021153224,1861.38576041457,1892.83740640912,2248.8427474071,2218.79935131147,2213.02111997418,2650.53726039476
"ENSMUSG00000045216",2787.14356141431,3152.58644136513,3362.97983371828,3257.01120345189,3406.51524486754,3405.32315864761,3331.91882646201
"ENSMUSG00000102202",9.58513261472249,11.4265546986775,27.8699986219747,17.3655810610587,24.0233797240306,19.9515066712421,12.9610623980184
"ENSMUSG00000037470",3772.28219126079,4904.27727667239,5136.20849604142,3367.95797134199,3938.87333955206,3451.61065412489,4176.23946267578
"ENSMUSG00000047180",39.4055451938591,53.7048070837843,37.1599981626329,203.563200215743,231.585380539655,257.773466192448,247.185975733636
"ENSMUSG00000037447",121.411679786485,101.69633681823,60.3849970142785,517.108413818192,410.319325686442,394.241771823745,435.121380504903
"ENSMUSG00000010453",2860.62957812718,3583.36755350527,3754.32106436851,3876.38359462965,3439.18704129222,3185.05852499709,3931.83085745601
"ENSMUSG00000037432",226.848138548432,259.382791659979,275.216236392,205.492709222528,200.835454492896,188.342222976526,224.041221451461
"ENSMUSG00000001143",2228.0108255555,2436.14146175805,2744.03361432193,1985.46476798104,2173.63539743029,2094.90820048042,2515.37189538685
"ENSMUSG00000037408",284.358934236767,358.793817538474,411.082479674127,453.43461659431,486.233205614379,439.731207034177,555.474102772217
"ENSMUSG00000001138",686.934504055112,735.870122594832,830.29370894633,710.059314496621,719.740456531956,778.906820445293,781.366904566251
"ENSMUSG00000067653",95.8513261472249,75.4152610112716,78.964996095595,125.418085440979,81.679491061704,98.959473089361,93.5048072999898
"ENSMUSG00000079610",315.244361550873,330.22743079178,348.374982774684,357.923920758487,342.092927270196,351.146517413862,325.878140293034
"ENSMUSG00000026121",1564.5066456697,1659.13574224797,1727.93991456243,1667.09578186163,1541.3400430938,1505.93972354536,1811.77136520871
"ENSMUSG00000087589",63.90088409815,89.1271266496846,61.5462469568608,155.325475046136,147.023083911067,144.448908299793,136.091155179193
"ENSMUSG00000046337",13.8451915545992,17.1398320480163,10.4512494832405,50.1672341763917,44.2030186922163,44.6913749435824,28.6994953098979
"ENSMUSG00000061518",11260.400792829,8457.93578796109,8459.70583171191,11557.7589506379,12465.251271205,15420.1204760696,9556.93193819599
"ENSMUSG00000037351",7233.58007991058,7740.34815288415,8006.81835410482,6364.48545887801,5964.52471788231,6215.29335822535,6448.12854301415
"ENSMUSG00000026117",40.4705599288283,34.2796640960325,27.8699986219747,15.4360720542744,18.2577685902632,12.768964269595,9.25790171287028
"ENSMUSG00000026116",2155.58982357759,3331.98335013436,3581.29482292375,1861.97619154685,2193.81503639847,2032.65949966615,2319.104379074
"ENSMUSG00000026113",650.72400306616,713.017013197477,680.492466353216,984.049593459992,1111.80201362814,857.914786863412,1022.99813927217
"ENSMUSG00000026112",6357.07295303095,6987.3381982413,7277.55339016315,4563.28880104486,5026.65197345616,4686.20988694135,4907.61369799253
"ENSMUSG00000026111",1129.98063380229,1162.0806128555,1102.02619551058,1024.56928260246,1131.02071740736,1127.65915705861,1247.96515089491
"ENSMUSG00000026110",207.677873318987,215.961883805005,207.863739722228,391.690328377212,471.819177779961,387.857289688947,480.485098897967
"ENSMUSG00000026090",183.182534414697,173.683631419898,184.638740870582,432.210017519683,395.905297852024,376.684445953052,442.527701875199
"ENSMUSG00000060771",354.649906744732,302.803699514954,297.279985301064,282.6730694939,324.796093868894,265.754068860945,256.443877446507
"ENSMUSG00000037216",159.752210245375,181.682219708972,186.961240755747,236.364853331076,153.749630233796,188.342222976526,224.041221451461
"ENSMUSG00000026088",392.990437203622,253.669514310641,271.732486564253,366.606711289017,320.952353113049,363.117421416607,312.917077895015
"ENSMUSG00000026087",2086.3638658046,1900.23604639007,1773.22866232314,1901.53112618593,1807.51909043606,2394.97886081591,2037.66416700275
"ENSMUSG00000058407",2907.49022646582,2340.15840228915,2358.49863338461,2503.53793630263,2244.74460141342,2219.40560210898,2168.20058115422
"ENSMUSG00000026083",11276.3760138535,7552.95265582583,8012.62460381773,5411.30800952656,6031.7901811096,6142.66987394203,4681.7208961985
"ENSMUSG00000026082",978.748541436664,1325.48034504659,1252.98868804628,966.684012398933,919.614975835891,862.70314846451,981.337581564249
"ENSMUSG00000037138",672.024297765544,893.556577436581,985.901201252355,483.342006199467,568.873631865044,454.096291837471,526.774607462319
"ENSMUSG00000048814",250.278462717754,202.250018166592,246.184987827443,273.025524459978,346.897603215002,248.196742990252,254.592297103933
"ENSMUSG00000026080",164.012269185252,186.252841588443,182.316240985418,239.259116841253,173.929269201981,299.272600068632,162.939070146517
"ENSMUSG00000026078",3180.13399861793,2757.22764879088,3162.08359365155,2400.30920443967,2334.11157398681,2390.19049921481,2532.96190864131
"ENSMUSG00000103046",51.12070727852,93.6977485291556,83.6099958659241,96.4754503392149,44.2030186922163,35.1146517413862,64.8053119900919
"ENSMUSG00000026077",11.7151620846608,12.5692101685453,9.28999954065824,40.5196891424702,35.5546019915653,34.3165914745365,16.6642230831665
"ENSMUSG00000073702",20863.638658046,17395.7868732666,16279.562945061,16794.4463950505,18837.2125092069,26928.9475843089,14153.4801386361
"ENSMUSG00000003134",412.160702433067,606.750054499776,570.173721807899,874.067580073287,883.099438655364,852.328364995464,961.895987967222
"ENSMUSG00000003135",2004.35773121197,1838.53265101721,1923.02990491625,1522.38260635281,1413.53566296196,1558.61170115744,1453.49056892063
"ENSMUSG00000085894",31.950442049075,42.2782523851068,48.7724975884557,55.9557611967446,34.593666802604,22.3456874717912,26.8479149673238
"ENSMUSG00000077704",34.0804715190133,31.994353156297,37.1599981626329,25.0836170881959,18.2577685902632,18.3553861375428,15.7384329118795
"ENSMUSG00000048234",1594.32705824884,1135.79953704854,1053.25369792213,1169.28245811128,1120.45043032879,1054.23761250843,910.051738375148
"ENSMUSG00000050967",20.2352799644142,11.4265546986775,10.4512494832405,17.3655810610587,31.7108612357204,9.57672320219623,6.48053119900919
"ENSMUSG00000057173",37.2755157239208,65.1313617824618,51.0949974736203,45.343461659431,36.5155371805265,44.6913749435824,46.2895085643514
"ENSMUSG00000026074",8833.23221183426,10782.0970136721,11502.1806812775,9498.0080858957,10513.5919024247,9469.78312643837,10832.6707942295
"ENSMUSG00000026072",471.801527591341,573.613045873611,379.728731224405,758.297039666229,849.466707041722,693.514371892377,799.882707991992
"ENSMUSG00000070942",88.3962230024408,98.2683704086266,91.7387454640001,269.16650644641,258.491565830569,190.736403777075,217.560690252452
"ENSMUSG00000026069",3.1950442049075,1.14265546986775,1.16124994258228,23.1541080814116,17.296833401302,19.1534464043925,8.33211154158325
"ENSMUSG00000041945",38.34053045889,43.4209078549745,41.8049979329621,29.9073896051566,39.3983427474102,50.2777968115302,49.9926692494995
"ENSMUSG00000079588",282.228904766829,265.096069009318,254.313737425519,809.429028346013,874.451021954713,788.483543647489,967.450728994944
"ENSMUSG00000045515",117.151620846608,25.1384203370905,27.8699986219747,78.1451147747641,70.1482687941693,93.3730512214132,14.8126427405924
"ENSMUSG00000060679",2174.76008880704,1828.2487517884,1687.29616657205,2106.05908090506,1821.93311827048,2126.83061115441,1944.15935970276
"ENSMUSG00000041907",70.290972507965,65.1313617824618,61.5462469568608,71.391833251019,85.5232318175489,96.5652922888119,81.4695350732584
"ENSMUSG00000070939",976.618511966725,1287.77271454096,1261.11743764436,1046.75863618048,1096.42705060476,937.72081354838,1215.56249489987
"ENSMUSG00000010290",1307.83809454214,1379.18515213038,1472.46492719433,1100.78488837044,1126.21604146255,1027.10356343555,1188.71457993254
"ENSMUSG00000008136",4233.43357150243,4072.42409460866,4373.26728376486,5229.93416288884,4722.99645374441,4708.55557441314,5030.74379077371
"ENSMUSG00000066877",1470.78534899242,1470.5975897198,1295.95493592182,1697.00317146679,1861.33146101789,1845.11533695647,1822.88084726416
"ENSMUSG00000103945",5.32507367484583,25.1384203370905,33.6762483348861,10.6122995373136,25.945250101953,15.163145070144,18.5158034257406
"ENSMUSG00000026051",7.45510314478416,3.42796640960325,6.96749965549368,50.1672341763917,57.6561113376734,49.4797365446805,33.328446166333
"ENSMUSG00000057363",1089.51007387346,965.54387203825,794.294960726279,1065.08897174493,1053.1849671015,997.575333562107,1010.03707687415
"ENSMUSG00000041763",3543.30402324242,3536.51867924069,3858.83355920091,2943.46598984945,2904.90707622978,2699.83788275249,3008.81805668284
"ENSMUSG00000047343",3.1950442049075,5.71327734933875,4.64499977032912,15.4360720542744,13.4530926454571,15.163145070144,17.5900132544535
"ENSMUSG00000026049",1694.43844333594,1152.93936909656,1269.24618724243,804.605255829052,821.599586561846,859.510907397111,878.574872551389
"ENSMUSG00000026047",1743.42912114452,1673.99026335626,1826.64615968193,1843.6458559824,1640.31636755681,1659.96535504735,1632.16807197903
"ENSMUSG00000041684",915.912672073483,831.853182063723,815.19745969276,818.111818876542,861.958864498218,847.540003394366,870.242761009806
"ENSMUSG00000026048",755.095447093139,924.408275123011,912.742454869672,782.415902251033,838.896419963148,771.724278043646,859.133278954362
"ENSMUSG00000056870",630.488723101746,525.621516139165,483.079976114228,794.957710795131,970.544540850836,845.943882860667,1056.3265854385
"ENSMUSG00000026043",4777.65610107168,4922.55976419027,3486.072327632,35203.8918287795,33414.5993257486,27414.9662868204,34656.0292719586
"ENSMUSG00000026042",2180.08516248188,2321.87591477127,2157.60239331788,10482.0576793557,9627.6096582025,8032.47658584208,10965.0587887236
"ENSMUSG00000025995",2472.9642145984,2450.99598286633,2436.30237953762,1408.54157495254,1317.44214406584,1288.86733096224,1384.98209624539
"ENSMUSG00000084817",228.978168018371,54.8474625536521,67.3524966697722,191.021391671645,229.663510161732,252.98510459135,72.2116333603882
"ENSMUSG00000025993",130.996812401207,122.264135275849,77.8037461530127,743.825722115347,741.841965878065,717.456179897867,707.303690863289
"ENSMUSG00000041144",215.132976463772,383.932237875564,321.666234095291,222.858290283586,285.397751121483,202.70730777982,249.03755607621
"ENSMUSG00000101337",37.2755157239208,30.8516976864293,25.5474987368101,21.2245990746273,24.0233797240306,26.3359888060396,26.8479149673238
"ENSMUSG00000025986",3529.45883168782,4684.88742645778,4953.892255056,2812.25937738811,3115.35188261229,2620.82991633437,3335.62198714716
"ENSMUSG00000100213",57.510795688335,21.7104539274873,18.5799990813165,66.5680607340583,43.2420835032551,34.3165914745365,26.8479149673238
"ENSMUSG00000026109",52.1857220134891,61.7033953728586,53.4174973587849,81.0393782849405,84.5622966285877,73.4215445501711,70.3600530178141
"ENSMUSG00000045954",2039.50321746595,1675.13291882612,1204.21619045782,6876.77010017924,6531.47647936944,6105.16104140009,7355.40291087544
"ENSMUSG00000026107",1378.1290670501,1187.21903319259,1337.75993385479,763.12081218319,697.638947185848,703.889155361423,648.053119900919
"ENSMUSG00000018417",2960.74096321428,3150.30113042539,3530.19982545013,2326.98786218186,2190.93223083159,2014.30411352861,2528.33295778487
"ENSMUSG00000062939",18.1052504944758,10.2838992288098,5.8062497129114,77.1803602713719,64.382657660402,55.864218679478,64.8053119900919
"ENSMUSG00000026104",580.433030558195,414.783935561994,387.857480822481,830.65362742064,877.333827521597,968.047103688668,798.956917820705
"ENSMUSG00000026103",4461.34672478584,3606.22066290262,3548.77982453145,4022.06152464187,4735.48861120091,4452.3782287544,4373.43276915992
"ENSMUSG00000002881",2828.6791360781,2872.63585124753,2840.41735955626,1972.92295943694,2299.51790718421,2249.73189224926,2276.5180311948
"ENSMUSG00000043015",447.30618868705,436.494389489481,412.243729616709,421.597717982369,359.389760671498,410.202977160738,388.831871940552
"ENSMUSG00000041439",232.173212223278,181.682219708972,138.188743167291,711.988823503406,721.662326909879,612.910284940558,696.194208807845
"ENSMUSG00000026102",411.095687698098,467.34608717591,400.631230190886,590.429756075995,606.350104234532,551.459644393133,658.236811785077
"ENSMUSG00000041426",1433.5098332685,1045.52975492899,1135.70244384547,1368.02188581007,1303.98905142038,1316.79944030198,1276.66464620481
"ENSMUSG00000043629",41.5355746637975,30.8516976864293,24.3862487942279,36.6606711289017,38.4374075584489,29.5282298734384,39.8089773653422
"ENSMUSG00000026100",21.3002946993833,11.4265546986775,12.7737493684051,465.011670635016,491.037881559185,361.521300882907,523.071446777171
"ENSMUSG00000026098",466.476453916495,533.62010442824,420.372479214785,317.404231616017,411.280260875404,309.647383537678,388.831871940552
"ENSMUSG00000026097",1247.13225464889,1022.67664553164,1091.57494602734,854.772490005444,895.59159611186,928.144090346184,878.574872551389
"ENSMUSG00000026096",657.114091475975,714.159668667344,793.133710783697,626.125672701505,597.701687533881,591.362657735617,584.173598082114
"ENSMUSG00000099913",31.950442049075,0,13.9349993109874,20.2598445712351,11.5312222675347,11.9709040027453,15.7384329118795
"ENSMUSG00000026095",694.389607199896,611.320676379247,516.756224449114,614.548618660799,495.842557503991,594.554898803016,509.184594207865
"ENSMUSG00000096141",57.510795688335,46.8488742645778,35.9987482200507,27.9778805983723,19.2187037792245,41.4991338761836,34.25423633762
"ENSMUSG00000026094",873.312082674716,716.44497960708,754.812462678482,1021.67501909229,928.263392536542,912.98094527604,919.309640088019
"ENSMUSG00000042807",801.956095431782,1142.65546986775,1162.41119252486,916.516778222541,1208.85646771322,914.577065809739,1192.41774061769
"ENSMUSG00000025983",45.7956336036741,73.1299500715361,81.2874959807596,25.0836170881959,18.2577685902632,23.9418080054906,23.1447542821757
"ENSMUSG00000041303",1414.33956803905,1262.63429420386,1275.05243695534,1016.85124657532,1106.03640249437,993.585032227858,1125.76084828503
"ENSMUSG00000073678",1151.28092850167,1331.19362239593,1543.30117369185,513.249395804623,666.889021139089,549.863523859433,661.014182298938
"ENSMUSG00000052331",490.971792820786,564.471802114669,515.594974506532,584.641229055642,804.302753160544,592.160718002467,762.851101140511
"ENSMUSG00000025982",10698.0730127653,11152.3173859092,11193.2881965506,10640.277417912,9596.85973215574,9152.95320049904,10043.897568293
"ENSMUSG00000025981",779.59078599743,535.905415367975,634.042468649925,644.456008265955,604.42823385661,583.38205506712,630.463106646466
"ENSMUSG00000101122",12.78017681963,17.1398320480163,15.0962492535696,20.2598445712351,18.2577685902632,24.7398682723402,16.6642230831665
